Date,close_price,Volume
2020-03-09 00:00:00-04:00,60.33363723754883,69252000
2020-03-10 00:00:00-04:00,63.280372619628906,54872000
2020-03-11 00:00:00-04:00,60.09096908569336,54732000
2020-03-12 00:00:00-04:00,55.16072082519531,94326000
2020-03-13 00:00:00-04:00,60.25820541381836,79400000
2020-03-16 00:00:00-04:00,53.247676849365234,96520000
2020-03-17 00:00:00-04:00,55.48377990722656,83194000
2020-03-18 00:00:00-04:00,54.15036392211914,93044000
2020-03-19 00:00:00-04:00,55.16667175292969,74064000
2020-03-20 00:00:00-04:00,53.00996398925781,82878000
2020-03-23 00:00:00-04:00,52.311248779296875,83672000
2020-03-24 00:00:00-04:00,56.07680130004883,72468000
2020-03-25 00:00:00-04:00,54.66794204711914,90324000
2020-03-26 00:00:00-04:00,57.709957122802734,76562000
2020-03-27 00:00:00-04:00,55.09670639038086,62794000
2020-03-30 00:00:00-04:00,56.88568878173828,58736000
2020-03-31 00:00:00-04:00,57.661827087402344,65228000
2020-04-01 00:00:00-04:00,54.69176483154297,51970000
2020-04-02 00:00:00-04:00,55.43267059326172,56410000
2020-04-03 00:00:00-04:00,54.22528839111328,51374000
2020-04-06 00:00:00-04:00,58.71586608886719,63320000
2020-04-07 00:00:00-04:00,58.68458938598633,61620000
2020-04-08 00:00:00-04:00,59.89742660522461,40334000
2020-04-09 00:00:00-04:00,59.87609100341797,54028000
2020-04-13 00:00:00-04:00,60.066654205322266,38702000
2020-04-14 00:00:00-04:00,62.78709411621094,63358000
2020-04-15 00:00:00-04:00,62.39357376098633,42236000
2020-04-16 00:00:00-04:00,62.400020599365234,57896000
2020-04-17 00:00:00-04:00,63.470436096191406,51050000
2020-04-20 00:00:00-04:00,62.584632873535156,35292000
2020-04-21 00:00:00-04:00,60.153499603271484,49648000
2020-04-22 00:00:00-04:00,62.44865798950195,46296000
2020-04-23 00:00:00-04:00,63.08186721801758,34202000
2020-04-24 00:00:00-04:00,63.35133361816406,37402000
2020-04-27 00:00:00-04:00,63.066490173339844,44186000
2020-04-28 00:00:00-04:00,61.167335510253906,80700000
2020-04-29 00:00:00-04:00,66.60575103759766,108358000
2020-04-30 00:00:00-04:00,66.83003234863281,55842000
2020-05-01 00:00:00-04:00,65.37205505371094,48872000
2020-05-04 00:00:00-04:00,65.64897155761719,30806000
2020-05-05 00:00:00-04:00,66.94517517089844,39666000
2020-05-06 00:00:00-04:00,66.76702880859375,31732000
2020-05-07 00:00:00-04:00,67.9505844116211,30652000
2020-05-08 00:00:00-04:00,68.69793701171875,33326000
2020-05-11 00:00:00-04:00,69.65321350097656,32718000
2020-05-12 00:00:00-04:00,68.24337768554688,33918000
2020-05-13 00:00:00-04:00,66.91092681884766,40368000
2020-05-14 00:00:00-04:00,67.33423614501953,36660000
2020-05-15 00:00:00-04:00,68.1381607055664,41544000
2020-05-18 00:00:00-04:00,68.7396240234375,47094000
2020-05-19 00:00:00-04:00,68.20466613769531,31586000
2020-05-20 00:00:00-04:00,69.92964172363281,38262000
2020-05-21 00:00:00-04:00,69.81004333496094,30894000
2020-05-22 00:00:00-04:00,70.1321029663086,28544000
2020-05-26 00:00:00-04:00,70.53555297851562,44590000
2020-05-27 00:00:00-04:00,70.4814682006836,31684000
2020-05-28 00:00:00-04:00,70.3802261352539,35170000
2020-05-29 00:00:00-04:00,71.13850402832031,37044000
2020-06-01 00:00:00-04:00,71.20548248291016,25162000
2020-06-02 00:00:00-04:00,71.57469940185547,23442000
2020-06-03 00:00:00-04:00,71.4228515625,27732000
