Date,ticker,close_price,Volume
2020-03-16 00:00:00-04:00,NVDA,4.8908233642578125,726972000
2020-03-17 00:00:00-04:00,NVDA,5.410536289215088,833632000
2020-03-18 00:00:00-04:00,NVDA,5.05069637298584,874268000
2020-03-19 00:00:00-04:00,NVDA,5.303455829620361,765512000
2020-03-20 00:00:00-04:00,NVDA,5.123660564422607,804636000
2020-03-23 00:00:00-04:00,NVDA,5.296482086181641,643876000
2020-03-24 00:00:00-04:00,NVDA,6.20517110824585,1101644000
2020-03-25 00:00:00-04:00,NVDA,6.116518974304199,793432000
2020-03-26 00:00:00-04:00,NVDA,6.4058837890625,696108000
2020-03-27 00:00:00-04:00,NVDA,6.293575286865234,638828000
2020-03-30 00:00:00-04:00,NVDA,6.613818645477295,602252000
2020-03-31 00:00:00-04:00,NVDA,6.564262390136719,949960000
2020-04-01 00:00:00-04:00,NVDA,6.053016662597656,656912000
2020-04-02 00:00:00-04:00,NVDA,6.361806392669678,675764000
2020-04-03 00:00:00-04:00,NVDA,6.0739359855651855,663212000
2020-04-06 00:00:00-04:00,NVDA,6.683794021606445,727884000
2020-04-07 00:00:00-04:00,NVDA,6.45045804977417,784520000
2020-04-08 00:00:00-04:00,NVDA,6.6476850509643555,542444000
2020-04-09 00:00:00-04:00,NVDA,6.548076629638672,525564000
2020-04-13 00:00:00-04:00,NVDA,6.719903469085693,398408000
2020-04-14 00:00:00-04:00,NVDA,7.071025848388672,530948000
2020-04-15 00:00:00-04:00,NVDA,6.993581295013428,366148000
2020-04-16 00:00:00-04:00,NVDA,7.3387250900268555,745620000
2020-04-17 00:00:00-04:00,NVDA,7.279458522796631,539120000
2020-04-20 00:00:00-04:00,NVDA,7.14822244644165,449388000
2020-04-21 00:00:00-04:00,NVDA,6.7114362716674805,735160000
2020-04-22 00:00:00-04:00,NVDA,7.125810623168945,483356000
2020-04-23 00:00:00-04:00,NVDA,7.0725202560424805,424160000
2020-04-24 00:00:00-04:00,NVDA,7.211475849151611,352328000
2020-04-27 00:00:00-04:00,NVDA,7.397994041442871,479388000
2020-04-28 00:00:00-04:00,NVDA,7.255552291870117,442904000
2020-04-29 00:00:00-04:00,NVDA,7.432360649108887,379160000
2020-04-30 00:00:00-04:00,NVDA,7.2784624099731445,375916000
2020-05-01 00:00:00-04:00,NVDA,7.041889190673828,342096000
2020-05-04 00:00:00-04:00,NVDA,7.253808498382568,317556000
2020-05-05 00:00:00-04:00,NVDA,7.314820289611816,368896000
2020-05-06 00:00:00-04:00,NVDA,7.41567325592041,323464000
2020-05-07 00:00:00-04:00,NVDA,7.591982841491699,373732000
2020-05-08 00:00:00-04:00,NVDA,7.781988620758057,339216000
2020-05-11 00:00:00-04:00,NVDA,8.033997535705566,469060000
2020-05-12 00:00:00-04:00,NVDA,7.772027015686035,493060000
2020-05-13 00:00:00-04:00,NVDA,7.749615669250488,625852000
2020-05-14 00:00:00-04:00,NVDA,7.999135971069336,602312000
2020-05-15 00:00:00-04:00,NVDA,8.45759105682373,987660000
2020-05-18 00:00:00-04:00,NVDA,8.71607494354248,774460000
2020-05-19 00:00:00-04:00,NVDA,8.771109580993652,717320000
2020-05-20 00:00:00-04:00,NVDA,8.93497085571289,587536000
2020-05-21 00:00:00-04:00,NVDA,8.740979194641113,761068000
2020-05-22 00:00:00-04:00,NVDA,8.990996360778809,1038764000
2020-05-26 00:00:00-04:00,NVDA,8.683700561523438,770780000
2020-05-27 00:00:00-04:00,NVDA,8.49195671081543,1175892000
2020-05-28 00:00:00-04:00,NVDA,8.453852653503418,734896000
2020-05-29 00:00:00-04:00,NVDA,8.840836524963379,745256000
2020-06-01 00:00:00-04:00,NVDA,8.771857261657715,389876000
2020-06-02 00:00:00-04:00,NVDA,8.790783882141113,391320000
2020-06-03 00:00:00-04:00,NVDA,8.735251426696777,365440000
2020-06-04 00:00:00-04:00,NVDA,8.736248016357422,424280000
2020-06-05 00:00:00-04:00,NVDA,8.889217376708984,481748000
2020-06-08 00:00:00-04:00,NVDA,8.774615287780762,387736000
2020-06-09 00:00:00-04:00,NVDA,9.014781951904297,468488000
2020-06-10 00:00:00-04:00,NVDA,9.33442497253418,632180000
2020-06-11 00:00:00-04:00,NVDA,8.765893936157227,583652000
